hhid,s1q2,hhsize,hhmod,mod_opt,item_name,g_recall,s12q9,s12q10,s12q11,nfcons_value,nfcons_value_capita,weight,popweight
"0034","Village 1",5,1," option 1","BOY'S UNDERWEAR","3 months","Yes",11.6667,"No",11.66667,2.333333,5.557168,27.78584
"0034","Village 1",5,1," option 1","MEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",46.6667,"No",46.66667,9.333334,5.557168,27.78584
"0034","Village 1",5,1,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1,"core","CUPS /GLASSES","1 year","Yes",1.34523,"No",1.34523,.269046,5.557168,27.78584
"0034","Village 1",5,1,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1," option 1","MUSEUM, GAME PARK, HISTORICAL","1 month","Yes",9.33333,"No",9.333333,1.866667,5.557168,27.78584
"0034","Village 1",5,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"Yes",23.33333,4.666667,5.557168,27.78584
"0034","Village 1",5,1,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",15.5556,"No",15.55556,3.111111,5.557168,27.78584
"0034","Village 1",5,1,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1,"core","GIRL'S SHOES - CANVAS/RUBBER","3 months","Yes",23.3333,"No",23.33333,4.666667,5.557168,27.78584
"0034","Village 1",5,1,"core","BUCKETS/BASINS","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"0034","Village 1",5,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,27.78584
"0034","Village 1",5,1," option 1","GIRLS UNDERWEAR","3 months","No",,"Yes",,,5.557168,27.78584
"0034","Village 1",5,1," option 1","VITAMINS","1 month","No",,"Yes",,,5.557168,27.78584
"0034","Village 1",5,1,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",28.8264,"No",28.82635,5.765271,5.557168,27.78584
"0039","Village 1",5,3,"core","MATCH BOX","1 month","Yes",3.5,"Yes",3.5,.7,5.557168,27.78584
"0039","Village 1",5,3,"core","BROOM/MOP/DUSTER","1 month","Yes",4.66667,"Yes",4.666667,.9333333,5.557168,27.78584
"0039","Village 1",5,3,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"option 3","GIRL'S RUBBER SANDALS/SLIPPERS","3 months","Yes",15.5556,"Yes",15.55556,3.111111,5.557168,27.78584
"0039","Village 1",5,3,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,4.666667,5.557168,27.78584
"0039","Village 1",5,3,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0039","Village 1",5,3,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,27.78584
"0042","Village 1",3,2,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,1.555555,5.557168,16.6715
"0042","Village 1",3,2,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"option 2","SANDALS (AKALAS)","3 months","Yes",23.3333,"Yes",23.33333,7.777778,5.557168,16.6715
"0042","Village 1",3,2,"option 2","BALMS (HEALING OINTMENTS E.G. ROBB)","1 month","No",,"Yes",,,5.557168,16.6715
"0042","Village 1",3,2,"core","GARDENER- FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"option 2","NAIL CUTTER/FILES","1 month","No",,"Yes",,,5.557168,16.6715
"0042","Village 1",3,2,"core","BODY LOTION","1 month","Yes",23.3333,"Yes",23.33333,7.777778,5.557168,16.6715
"0042","Village 1",3,2,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","BARBER SERVICES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0042","Village 1",3,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,16.6715
"0046","Village 1",5,2,"core","BOY'S SHOES - LEATHER","3 months","Yes",116.667,"No",116.6667,23.33333,5.557168,27.78584
"0046","Village 1",5,2,"core","CUPS /GLASSES","1 year","Yes",3.84351,"Yes",3.843514,.7687028,5.557168,27.78584
"0046","Village 1",5,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","Yes",15.3741,"No",15.37406,3.074811,5.557168,27.78584
"0046","Village 1",5,2,"option 2","WOMEN'S TROUSERS","3 months","Yes",54.4444,"No",54.44444,10.88889,5.557168,27.78584
"0046","Village 1",5,2,"core","MEN'S TROUSERS","3 months","Yes",93.3333,"No",93.33334,18.66667,5.557168,27.78584
"0046","Village 1",5,2,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",31.1111,"No",31.11111,6.222222,5.557168,27.78584
"0046","Village 1",5,2,"core","MEN'S SHIRT","3 months","Yes",38.8889,"No",38.88889,7.777778,5.557168,27.78584
"0046","Village 1",5,2,"core","CARPETS AND MATS","1 year","Yes",24.9828,"No",24.98284,4.996568,5.557168,27.78584
"0046","Village 1",5,2,"core","BODY LOTION","1 month","Yes",35,"No",35,7,5.557168,27.78584
"0046","Village 1",5,2,"option 2","GIRLS TROUSERS/SHORTS","3 months","Yes",62.2222,"No",62.22222,12.44444,5.557168,27.78584
"0046","Village 1",5,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,27.78584
"0046","Village 1",5,2,"core","MATTRESSES","1 year","Yes",96.0879,"No",96.08785,19.21757,5.557168,27.78584
"0046","Village 1",5,2,"option 2","SANDALS (AKALAS)","3 months","Yes",62.2222,"No",62.22222,12.44444,5.557168,27.78584
"0046","Village 1",5,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","Yes",11.6667,"Yes",11.66667,2.333333,5.557168,27.78584
"0046","Village 1",5,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"0046","Village 1",5,2,"core","MEN'S JACKET","3 months","Yes",77.7778,"No",77.77778,15.55556,5.557168,27.78584
"0046","Village 1",5,2,"core","WATER- WATER SERVICE PROVIDER","1 month","Yes",35,"Yes",35,7,5.557168,27.78584
"0046","Village 1",5,2,"core","BROOM/MOP/DUSTER","1 month","Yes",4.66667,"Yes",4.666667,.9333333,5.557168,27.78584
"0046","Village 1",5,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",54.4444,"No",54.44444,10.88889,5.557168,27.78584
"0046","Village 1",5,2,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,27.78584
"0046","Village 1",5,2,"core","BLANKETS","1 year","Yes",13.4523,"No",13.4523,2.69046,5.557168,27.78584
"0046","Village 1",5,2,"core","MATCH BOX","1 month","Yes",2.33333,"No",2.333333,.4666666,5.557168,27.78584
"0046","Village 1",5,2,"core","TORCHES","1 year","Yes",3.84351,"No",3.843514,.7687028,5.557168,27.78584
"0046","Village 1",5,2,"option 2","SHAMPOO/CONDITIONER","1 month","Yes",70,"No",70,14,5.557168,27.78584
"0046","Village 1",5,2,"core","HAIR OIL/CREAM","1 month","Yes",58.3333,"No",58.33333,11.66667,5.557168,27.78584
"0046","Village 1",5,2,"core","PERFUME","1 month","Yes",70,"No",70,14,5.557168,27.78584
"0050","Village 1",11,3,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"option 3","TOYS AND GAMES","1 month","Yes",11.6667,"No",11.66667,1.060606,5.557168,61.12885
"0050","Village 1",11,3,"option 3","WOMEN'S NIGHT DRESS","3 months","Yes",14,"No",14,1.272727,5.557168,61.12885
"0050","Village 1",11,3,"core","CUPS /GLASSES","1 year","Yes",4.80439,"No",4.804393,.436763,5.557168,61.12885
"0050","Village 1",11,3,"core","TOWELS","1 year","Yes",5.76527,"No",5.765271,.5241156,5.557168,61.12885
"0050","Village 1",11,3,"option 3","SHORTS (KINYASA, KAPTULA, KIPA","3 months","Yes",27.2222,"No",27.22222,2.474747,5.557168,61.12885
"0050","Village 1",11,3,"core","MATTRESSES","1 year","Yes",67.2615,"No",67.2615,6.114682,5.557168,61.12885
"0050","Village 1",11,3,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","MEN'S T-SHIRTS","3 months","Yes",13.6111,"No",13.61111,1.237374,5.557168,61.12885
"0050","Village 1",11,3,"core","HAIR OIL/CREAM","1 month","Yes",35,"No",35,3.181818,5.557168,61.12885
"0050","Village 1",11,3,"option 3","WOMEN'S KITENGE (AFRICAN DRESS","3 months","Yes",116.667,"No",116.6667,10.60606,5.557168,61.12885
"0050","Village 1",11,3,"core","UMBRELLAS","1 month","Yes",46.6667,"No",46.66667,4.242424,5.557168,61.12885
"0050","Village 1",11,3,"core","BLANKETS","1 year","Yes",28.8264,"No",28.82635,2.620578,5.557168,61.12885
"0050","Village 1",11,3,"core","MATCH BOX","1 month","Yes",2.33333,"No",2.333333,.2121212,5.557168,61.12885
"0050","Village 1",11,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","WOMEN'S SHOE-PLASTICS","3 months","Yes",7.77778,"No",7.777778,.7070707,5.557168,61.12885
"0050","Village 1",11,3,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",57.6527,"No",57.65271,5.241156,5.557168,61.12885
"0050","Village 1",11,3,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","COMB/ TOOTH BRUSH","1 month","Yes",16.3333,"No",16.33333,1.484848,5.557168,61.12885
"0050","Village 1",11,3,"core","PLATES/BOWLS","1 year","Yes",4.80439,"No",4.804393,.436763,5.557168,61.12885
"0050","Village 1",11,3,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","Yes",58.3333,"No",58.33333,5.30303,5.557168,61.12885
"0050","Village 1",11,3,"core","BODY LOTION","1 month","Yes",23.3333,"No",23.33333,2.121212,5.557168,61.12885
"0050","Village 1",11,3,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","Yes",.960879,"No",.9608785,.0873526,5.557168,61.12885
"0050","Village 1",11,3,"core","BODA BODA FARES (MOTOR CYCLE)","7 days","Yes",50,"No",50,4.545455,5.557168,61.12885
"0050","Village 1",11,3,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",23.3333,"No",23.33333,2.121212,5.557168,61.12885
"0050","Village 1",11,3,"core","BABY OIL","1 month","Yes",23.3333,"No",23.33333,2.121212,5.557168,61.12885
"0050","Village 1",11,3,"core","BUCKETS/BASINS","1 year","Yes",2.88264,"No",2.882636,.2620578,5.557168,61.12885
"0050","Village 1",11,3,"option 3","MEN'S SPORTS SHOES","3 months","Yes",46.6667,"No",46.66667,4.242424,5.557168,61.12885
"0050","Village 1",11,3,"core","GIRL'S SKIRTS","3 months","Yes",19.4444,"No",19.44444,1.767677,5.557168,61.12885
"0050","Village 1",11,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,61.12885
"0050","Village 1",11,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"Yes",23.33333,2.121212,5.557168,61.12885
"0051","Village 1",9,2,"core","BABY OIL","1 month","Yes",35,"Yes",35,3.888889,5.557168,50.01451
"0051","Village 1",9,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","AIR FRESHENER","1 month","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","GIRL'S DRESS","3 months","Yes",116.667,"No",116.6667,12.96296,5.557168,50.01451
"0051","Village 1",9,2,"option 2","MANUAL SHAVERS AND RAZORS","1 month","Yes",11.6667,"No",11.66667,1.296296,5.557168,50.01451
"0051","Village 1",9,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","BODY LOTION","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,.7777778,5.557168,50.01451
"0051","Village 1",9,2,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","GARBAGE AND REFUSE COLLECTION","1 month","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","DETERGENTS","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","CANDLES","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","RELIGIOUS BOOKS","1 month","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","MEN'S SHIRT","3 months","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","BATTERIES (DRY CELLS)","1 year","Yes",1.92176,"Yes",1.921757,.2135286,5.557168,50.01451
"0051","Village 1",9,2,"option 2","WOMEN'S JACKET","3 months","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","GIRL'S SHIRT/BLOUSE","3 months","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","POSTAGE FEE- PARCEL/LETTER","1 month","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","TORCHES","1 year","Yes",4.80439,"No",4.804393,.5338214,5.557168,50.01451
"0051","Village 1",9,2,"core","BUCKETS/BASINS","1 year","Yes",3.84351,"No",3.843514,.4270571,5.557168,50.01451
"0051","Village 1",9,2,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","Yes",29.1667,"Yes",29.16667,3.240741,5.557168,50.01451
"0051","Village 1",9,2,"core","WOMEN'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,.5185185,5.557168,50.01451
"0051","Village 1",9,2,"option 2","NAIL CUTTER/FILES","1 month","Yes",11.6667,"Yes",11.66667,1.296296,5.557168,50.01451
"0051","Village 1",9,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","WATER- VENDORS","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","BOY'S COATS/JACKETS","3 months","No",,"Yes",,,5.557168,50.01451
"0051","Village 1",9,2,"core","NAPKINS/DIAPERS/PULLUPS FOR INFANTS","1 month","Yes",23.3333,"No",23.33333,2.592593,5.557168,50.01451
"0051","Village 1",9,2,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","HAIR DRESSING","1 month","Yes",70,"No",70,7.777778,5.557168,50.01451
"0051","Village 1",9,2,"core","HANDKERCHIEFS/ HAND SERVIETTES","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"core","UMBRELLAS","1 month","No",,"Yes",0,0,5.557168,50.01451
"0051","Village 1",9,2,"option 2","GIRL'S SLIPS","3 months","No",,"Yes",,,5.557168,50.01451
"0057","Village 1",4,2,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","MEN'S SHIRT","3 months","Yes",7.77778,"No",7.777778,1.944444,5.557168,22.22867
"0057","Village 1",4,2,"core","MEN'S T-SHIRTS","3 months","Yes",3.88889,"No",3.888889,.9722222,5.557168,22.22867
"0057","Village 1",4,2,"option 2","WOMEN'S VEST (CAMISOLE)","3 months","Yes",11.6667,"No",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",15.5556,"Yes",15.55556,3.888889,5.557168,22.22867
"0057","Village 1",4,2,"core","BODY LOTION","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","WOMEN'S DRESS","3 months","Yes",38.8889,"No",38.88889,9.722222,5.557168,22.22867
"0057","Village 1",4,2,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","MATERIAL FOR WOMEN'S CLOTHING","3 months","Yes",38.8889,"No",38.88889,9.722222,5.557168,22.22867
"0057","Village 1",4,2,"core","ANTI-MALARIA DRUGS","1 month","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"option 2","BOY'S RUBBER SANDALS/SLIPPERS","3 months","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","MATCH BOX","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",7,"Yes",7,1.75,5.557168,22.22867
"0057","Village 1",4,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"option 2","MANUAL SHAVERS AND RAZORS","1 month","Yes",11.6667,"No",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","WOMEN'S SKIRTS","3 months","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","TOWELS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","BARBER SERVICES","1 month","Yes",11.6667,"No",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"option 2","MEN'S VESTS","3 months","Yes",7.77778,"No",7.777778,1.944444,5.557168,22.22867
"0057","Village 1",4,2,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",58.3333,"No",58.33333,14.58333,5.557168,22.22867
"0057","Village 1",4,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","WOMEN'S BLOUSES(TOP)","3 months","Yes",23.3333,"No",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",9.60879,"Yes",9.608786,2.402196,5.557168,22.22867
"0057","Village 1",4,2,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"option 2","WATCHES/CLOCKS","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,22.22867
"0057","Village 1",4,2,"option 2","BABY POWDER","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"option 2","RELIGIOUS BOOKS","1 month","No",,"Yes",,,5.557168,22.22867
"0057","Village 1",4,2,"core","INFANT'S CLOTHING","3 months","Yes",15.5556,"Yes",15.55556,3.888889,5.557168,22.22867
"0057","Village 1",4,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",23.3333,"Yes",23.33333,5.833333,5.557168,22.22867
"0057","Village 1",4,2,"core","BABY OIL","1 month","Yes",11.6667,"Yes",11.66667,2.916667,5.557168,22.22867
"0057","Village 1",4,2,"core","MEN'S TROUSERS","3 months","Yes",15.5556,"No",15.55556,3.888889,5.557168,22.22867
"0072","Village 1",8,2,"core","TOWELS","1 year","No",,"Yes",0,0,5.557168,44.45735
"0072","Village 1",8,2,"core","WOMEN'S SHOE-PLASTICS","3 months","Yes",7.77778,"No",7.777778,.9722222,5.557168,44.45735
"0072","Village 1",8,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",23.3333,"No",23.33333,2.916667,5.557168,44.45735
